Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,RainToday,RainTomorrow
34,10.9,10.9,0.8,0.2,7.6111775206611565,15,20.0,3,9,0.0,0.0,69.0,1015.7,1014.3,4.4474612602152455,4.509930082924903,0.0,0.0
18,9.2,9.2,0.0,1.6,8.3,3,70.0,3,3,11.0,37.0,38.0,1025.4,1019.1,7.0,4.0,0.0,0.0
32,5.8,5.8,0.0,2.6,9.3,1,19.0,1,15,15.0,11.0,33.0,1024.1,1020.6,2.0,5.0,0.0,0.0
39,21.9,21.9,0.0,11.0,11.1,1,46.0,2,1,26.0,31.0,43.0,1017.9,1015.0,3.0,1.0,0.0,0.0
43,13.3,13.3,1.2,5.468231522922462,7.6111775206611565,9,33.0,8,10,11.0,13.0,44.0,1020.0,1020.1,4.4474612602152455,4.509930082924903,1.0,0.0
15,11.2,11.2,3.2,4.4,7.9,6,44.0,6,7,24.0,26.0,52.0,1013.5,1013.8,2.0,3.0,1.0,0.0
34,11.0,11.0,18.4,2.6,7.6111775206611565,10,26.0,11,8,13.0,11.0,88.0,1021.3,1018.9,4.4474612602152455,4.509930082924903,1.0,1.0
34,15.6,15.6,0.0,4.6,7.6111775206611565,1,31.0,3,1,0.0,11.0,40.0,1023.7,1020.1,4.4474612602152455,4.509930082924903,0.0,0.0
21,14.3,14.3,0.0,6.0,11.1,4,35.0,1,10,22.0,9.0,36.0,1020.7,1017.1,1.0,3.0,0.0,0.0
46,11.1,11.1,13.6,5.468231522922462,7.6111775206611565,13,50.0,12,15,9.0,19.0,54.0,1010.6,1010.1,4.4474612602152455,4.509930082924903,1.0,1.0
24,10.2,10.2,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,0.0,0.0,94.0,1017.6499397983052,1015.2558888309618,7.0,8.0,0.0,0.0
10,17.6,17.6,0.0,10.6,11.7,15,35.0,0,8,13.0,9.0,13.0,1016.5,1013.0,1.0,3.0,0.0,0.0
31,12.4,12.4,18.0,2.0,8.1,12,44.0,8,12,9.0,24.0,63.0,1008.5,1009.9,2.0,2.0,1.0,1.0
18,12.19403438096892,12.19403438096892,2.3609181499166656,2.6,10.8,8,37.0,10,10,9.0,22.0,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
4,12.8,12.8,0.0,5.468231522922462,7.6111775206611565,5,33.0,6,5,13.0,11.0,46.0,1026.8,1021.0,4.4474612602152455,4.509930082924903,0.0,0.0
19,5.3,5.3,0.6,2.8,3.6,10,41.0,12,11,22.0,20.0,67.0,1022.9,1022.8,7.0,7.0,0.0,0.0
5,7.6,7.6,0.0,5.468231522922462,7.6111775206611565,10,44.0,8,10,24.0,24.0,47.0,1019.4,1017.6,8.0,4.509930082924903,0.0,0.0
10,12.1,12.1,0.0,6.0,7.6111775206611565,2,35.0,1,2,15.0,13.0,18.0,1029.5,1026.7,0.0,0.0,0.0,0.0
37,12.19403438096892,12.19403438096892,2.3609181499166656,3.4,11.9,1,37.0,0,0,13.0,19.0,46.0,1017.6499397983052,1021.3,3.0,2.0,0.0,0.0
44,10.1,10.1,1.6,1.6,6.6,5,35.0,3,6,13.0,19.0,57.0,1012.3,1011.0,7.0,2.0,1.0,0.0
12,12.1,12.1,1.0,6.6,5.1,14,35.0,7,14,7.0,17.0,56.0,1016.1,1017.0,4.4474612602152455,4.509930082924903,0.0,0.0
38,12.0,12.0,0.0,3.8,10.7,5,33.0,7,0,19.0,11.0,30.0,1023.0,1019.0,0.0,2.0,0.0,0.0
9,11.1,11.1,0.0,5.468231522922462,7.6111775206611565,7,48.0,6,7,11.0,31.0,31.0,1026.6,1024.4,4.4474612602152455,4.509930082924903,0.0,0.0
32,12.6,12.6,0.0,8.4,9.5,12,48.0,13,13,7.0,26.0,56.0,1016.9,1015.6,6.0,3.0,0.0,0.0
42,15.4,15.4,0.0,6.0,8.5,13,30.0,0,15,6.0,9.0,32.0,1014.3,1011.5,7.0,5.0,0.0,0.0
46,9.5,9.5,3.0,5.468231522922462,7.6111775206611565,7,41.0,7,15,6.0,15.0,58.0,1017.0,1015.5,4.4474612602152455,4.509930082924903,1.0,1.0
36,12.1,12.1,0.0,5.468231522922462,7.6111775206611565,1,26.0,4,1,15.0,9.0,37.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
2,4.2,4.2,3.6,5.468231522922462,7.6111775206611565,7,43.0,6,7,13.0,30.0,56.0,1016.1,1014.4,4.4474612602152455,8.0,1.0,0.0
6,4.2,4.2,0.2,5.4,7.6111775206611565,13,56.0,14,15,33.0,24.0,42.0,1011.7,1013.0,1.0,6.0,0.0,0.0
28,11.5,11.5,0.0,5.468231522922462,7.6111775206611565,10,43.0,2,2,15.0,11.0,28.0,1020.6,1017.8,4.4474612602152455,4.509930082924903,0.0,0.0
6,13.8,13.8,0.0,5.468231522922462,7.6111775206611565,5,41.0,9,3,9.0,11.0,17.0,1017.2,1013.5,1.0,4.509930082924903,0.0,0.0
40,8.9,8.9,0.0,5.468231522922462,7.6111775206611565,10,31.0,8,11,11.0,15.0,89.0,1020.7,1018.2,4.4474612602152455,4.509930082924903,0.0,1.0
16,27.8,27.8,0.0,10.2,7.6111775206611565,6,30.0,14,11,20.0,11.0,51.5391158755046,1015.7,1009.9,0.0,4.509930082924903,0.0,0.0
9,-1.5,-1.5,0.0,2.8,9.0,7,48.0,3,14,0.0,26.0,23.0,1023.9,1020.3,5.0,7.0,0.0,0.0
45,7.5,7.5,0.0,6.4,10.8,14,41.0,14,10,24.0,19.0,39.0,1021.9,1022.1,1.0,2.0,0.0,0.0
46,9.0,9.0,0.0,5.468231522922462,7.6111775206611565,10,39.0,2,15,13.0,19.0,51.5391158755046,1019.3,1014.5,4.4474612602152455,4.509930082924903,0.0,0.0
26,15.7,15.7,0.2,5.468231522922462,7.6111775206611565,15,54.0,15,13,19.0,15.0,31.0,1011.8,1010.5,4.4474612602152455,4.509930082924903,0.0,0.0
22,15.8,15.8,0.0,4.0,8.7,14,33.0,11,3,7.0,9.0,28.0,1015.9,1013.1,7.0,4.509930082924903,0.0,1.0
27,16.8,16.8,0.0,5.0,11.7,3,39.0,6,3,15.0,17.0,67.0,1014.1,1011.7,4.0,2.0,0.0,0.0
29,16.1,16.1,0.0,5.468231522922462,13.2,13,40.03523007167319,2,9,22.0,22.0,27.0,1014.1,1010.5,4.4474612602152455,4.509930082924903,0.0,0.0
39,21.6,21.6,1.6,1.6,2.6,1,22.0,1,1,11.0,17.0,85.0,1015.3,1012.7,8.0,7.0,1.0,1.0
6,7.8,7.8,0.0,5.468231522922462,7.6111775206611565,10,39.0,10,6,15.0,11.0,28.0,1013.1,1010.4,8.0,4.509930082924903,0.0,0.0
42,12.3,12.3,0.0,9.2,12.2,1,59.0,1,4,31.0,19.0,35.0,1028.4,1025.0,0.0,1.0,0.0,0.0
28,6.2,6.2,2.8,2.2,7.5,13,59.0,14,13,33.0,35.0,75.0,1022.9,1022.7,2.0,7.0,1.0,0.0
35,11.5,11.5,0.0,8.0,12.4,10,44.0,4,2,6.0,24.0,41.0,1013.9,1011.7,1.0,2.0,0.0,0.0
5,6.6,6.6,4.6,5.468231522922462,7.6111775206611565,3,41.0,12,6,9.0,11.0,75.0,1017.1,1014.3,8.0,8.0,1.0,0.0
31,8.6,8.6,0.0,3.2,9.1,1,24.0,0,6,9.0,4.0,37.0,1022.0,1018.4,4.0,3.0,0.0,0.0
47,10.6,10.6,0.0,5.468231522922462,7.6111775206611565,7,41.0,5,15,7.0,17.0,36.0,1012.7,1009.2,4.4474612602152455,1.0,0.0,0.0
34,18.3,18.3,0.0,6.4,7.6111775206611565,1,28.0,3,4,0.0,6.0,43.0,1021.0,1016.5,4.4474612602152455,4.509930082924903,0.0,0.0
33,7.9,7.9,2.2,3.4,6.7,14,72.0,6,14,26.0,41.0,76.0,1005.9,1004.7,6.0,8.0,1.0,1.0
7,22.1,22.1,1.8,6.4,8.4,1,20.0,13,4,6.0,9.0,56.0,1009.2,1006.6,7.0,1.0,1.0,0.0
34,16.9,16.9,2.8,13.2,7.6111775206611565,2,43.0,11,9,9.0,28.0,45.0,1024.1,1022.0,8.0,1.0,1.0,0.0
14,20.3,20.3,5.6,5.468231522922462,7.6111775206611565,2,35.0,0,2,19.0,24.0,61.0,1025.2,1023.9,4.4474612602152455,4.509930082924903,1.0,1.0
13,25.2,25.2,0.0,7.6,10.2,7,37.0,15,7,4.0,22.0,61.0,1010.5,1006.5,5.0,3.0,0.0,1.0
18,12.19403438096892,12.19403438096892,2.3609181499166656,4.4,8.9,10,48.0,11,8,13.0,30.0,51.5391158755046,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
39,17.1,17.1,0.0,6.6,10.5,11,56.0,11,8,35.0,24.0,12.0,1017.7,1012.9,2.0,1.0,0.0,0.0
46,18.5,18.5,2.3609181499166656,5.468231522922462,7.6111775206611565,8,37.0,10,10,15.0,20.0,80.0,1008.7,1008.1,4.4474612602152455,4.509930082924903,0.0,0.0
13,18.7,18.7,0.0,7.8,8.7,2,48.0,9,0,22.0,17.0,24.0,1017.1,1013.5,7.0,7.0,0.0,0.0
47,13.3,13.3,0.2,5.468231522922462,7.6111775206611565,5,35.0,8,4,9.0,22.0,64.0,1023.7,1021.7,7.0,5.0,0.0,0.0
1,10.6,10.6,4.2,2.8,8.3,13,40.03523007167319,14,15,4.0,17.0,59.0,1023.9,1023.7,6.0,6.0,1.0,0.0
8,15.9,15.9,0.0,5.2,11.1,5,26.0,0,3,6.0,15.0,58.0,1015.1,1011.4,0.0,0.0,0.0,0.0
31,14.7,14.7,0.0,10.2,11.7,12,43.0,11,12,13.0,22.0,51.0,1010.5,1010.5,2.0,7.0,0.0,0.0
10,6.3,6.3,0.0,1.4,7.6111775206611565,11,28.0,11,8,13.0,13.0,50.0,1029.5,1028.1,7.0,4.0,0.0,0.0
28,15.3,15.3,0.0,7.8,6.2,9,44.0,12,9,22.0,22.0,51.5391158755046,1018.6,1020.3,6.0,6.0,0.0,0.0
45,6.8,6.8,0.0,5.468231522922462,7.6111775206611565,14,54.0,7,13,9.0,17.0,33.0,1018.1,1015.0,4.4474612602152455,4.509930082924903,0.0,0.0
20,7.2,7.2,0.0,8.0,14.0,12,35.0,8,12,15.0,19.0,21.0,1021.5,1017.9,3.0,1.0,0.0,0.0
11,8.2,8.2,0.0,5.468231522922462,7.6111775206611565,12,30.0,12,2,17.0,17.0,48.0,1019.4,1015.8,4.4474612602152455,4.509930082924903,0.0,0.0
24,12.19403438096892,12.19403438096892,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,3,9,0.0,18.662656778887342,51.5391158755046,1017.6499397983052,1015.2558888309618,0.0,4.509930082924903,0.0,0.0
33,15.3,15.3,0.0,3.4,1.0,2,31.0,0,2,11.0,17.0,66.0,1007.0,1003.5,1.0,1.0,0.0,0.0
34,22.2,22.2,12.4,6.2,7.6111775206611565,3,50.0,2,13,2.0,6.0,90.0,1010.6,1006.3,8.0,8.0,1.0,1.0
29,16.3,16.3,0.0,5.468231522922462,13.0,12,41.0,2,12,17.0,31.0,27.0,1015.1,1012.2,4.0,4.509930082924903,0.0,0.0
40,-2.0,-2.0,0.2,5.468231522922462,7.6111775206611565,5,24.0,3,3,0.0,15.0,66.0,1022.2,1019.3,4.4474612602152455,4.509930082924903,0.0,0.0
21,3.5,3.5,0.0,5.2,11.2,12,37.0,11,12,11.0,20.0,38.0,1022.8,1021.8,1.0,3.0,0.0,0.0
47,9.0,9.0,0.0,5.468231522922462,7.6111775206611565,4,33.0,3,4,0.0,24.0,68.0,1028.8,1026.3,2.0,8.0,0.0,1.0
31,14.6,14.6,0.0,8.4,12.0,11,44.0,11,11,15.0,20.0,43.0,1013.1,1012.8,3.0,1.0,0.0,0.0
28,7.4,7.4,0.8,2.8,0.0,10,33.0,8,10,7.0,7.0,86.0,1021.1,1018.6,8.0,8.0,0.0,1.0
31,15.0,15.0,0.0,9.0,13.1,12,35.0,2,12,9.0,19.0,37.0,1018.5,1015.0,0.0,0.0,0.0,0.0
10,8.6,8.6,0.0,2.2,7.6111775206611565,7,30.0,3,14,9.0,13.0,32.0,1026.1,1022.4,6.0,3.0,0.0,0.0
7,16.6,16.6,0.0,4.6,11.7,1,26.0,1,1,9.0,9.0,56.0,1019.0,1016.0,3.0,6.0,0.0,0.0
14,14.4,14.4,0.0,5.468231522922462,7.6111775206611565,0,24.0,0,0,9.0,13.0,48.0,1018.7,1016.0,4.4474612602152455,4.509930082924903,0.0,0.0
22,8.6,8.6,3.8,2.6,7.4,3,43.0,14,15,13.0,24.0,69.0,1015.3,1016.2,7.0,8.0,1.0,1.0
18,14.1,14.1,0.0,3.8,7.1,0,35.0,14,9,9.0,15.0,50.0,1025.1,1021.7,3.0,7.0,0.0,1.0
41,10.7,10.7,0.0,5.468231522922462,7.6111775206611565,8,39.0,2,10,17.0,11.0,9.0,1020.2,1016.7,4.4474612602152455,4.509930082924903,0.0,0.0
30,17.5,17.5,0.2,5.468231522922462,7.6111775206611565,10,41.0,5,6,7.0,9.0,37.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
26,20.6,20.6,0.8,5.468231522922462,7.6111775206611565,4,37.0,1,9,19.0,13.0,83.0,1009.5,1008.2,4.4474612602152455,4.509930082924903,0.0,0.0
4,6.1,6.1,0.2,5.468231522922462,7.6111775206611565,7,61.0,3,7,13.0,33.0,42.0,1009.2,1005.4,4.4474612602152455,4.509930082924903,0.0,0.0
4,4.5,4.5,0.0,5.468231522922462,7.6111775206611565,13,44.0,3,15,9.0,24.0,41.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
5,9.3,9.3,0.0,5.468231522922462,7.6111775206611565,9,74.0,9,9,26.0,20.0,65.0,1018.7,1017.6,7.0,6.0,0.0,0.0
46,14.6,14.6,7.6,5.468231522922462,7.6111775206611565,9,50.0,9,2,24.0,17.0,92.0,1015.3,1015.0,4.4474612602152455,4.509930082924903,1.0,1.0
43,9.7,9.7,2.2,5.468231522922462,7.6111775206611565,3,46.0,6,7,19.0,17.0,89.0,1013.4,1012.0,4.4474612602152455,4.509930082924903,1.0,1.0
38,6.7,6.7,0.0,1.8,4.1,5,26.0,7,4,15.0,17.0,49.0,1019.5,1016.6,6.0,7.0,0.0,0.0
34,8.6,8.6,0.2,5.468231522922462,7.6111775206611565,3,28.0,6,9,11.0,0.0,76.0,1020.8,1020.3,8.0,5.0,0.0,0.0
20,12.3,12.3,5.0,1.4,4.3,5,43.0,3,6,0.0,17.0,50.0,1012.8,1007.4,7.0,8.0,1.0,1.0
15,8.0,8.0,0.2,7.6,12.1,12,50.0,12,11,17.0,17.0,28.0,1021.8,1020.1,7.0,1.0,0.0,0.0
39,24.2,24.2,0.2,12.2,0.2,1,31.0,4,6,13.0,7.0,76.0,1015.2,1012.5,8.0,8.0,0.0,0.0
6,0.6,0.6,0.4,2.0,7.6111775206611565,15,41.0,12,9,13.0,19.0,54.0,1017.8,1016.6,4.4474612602152455,8.0,0.0,0.0
7,14.8,14.8,0.0,1.2,0.6,11,15.0,15,7,2.0,4.0,63.0,1018.9,1015.5,7.0,8.0,0.0,0.0
47,15.8,15.8,0.0,5.468231522922462,7.6111775206611565,8,37.0,7,5,20.0,9.0,56.0,1018.2,1014.4,4.4474612602152455,4.509930082924903,0.0,0.0
17,15.3,15.3,0.0,5.468231522922462,7.6111775206611565,6,35.0,14,7,2.0,15.0,41.0,1012.0,1006.5,4.4474612602152455,4.509930082924903,0.0,0.0
34,2.5,2.5,4.2,14.4,7.6111775206611565,11,30.0,3,10,0.0,11.0,31.0,1023.3,1021.4,4.4474612602152455,4.509930082924903,1.0,0.0
31,18.0,18.0,0.0,9.0,11.5,2,30.0,0,9,11.0,9.0,31.0,1016.5,1011.7,0.0,0.0,0.0,0.0
32,16.3,16.3,0.0,5.2,10.5,0,50.0,1,8,30.0,9.0,26.0,1015.6,1011.1,1.0,1.0,0.0,0.0
3,7.7,7.7,0.0,3.6,7.1,0,35.0,0,2,20.0,20.0,24.0,1025.5,1021.0,7.0,1.0,0.0,0.0
44,3.5,3.5,5.4,3.4,11.8,12,31.0,8,10,6.0,9.0,48.0,1025.6,1024.8,5.0,1.0,1.0,0.0
27,20.5,20.5,0.0,6.2,9.9,0,37.0,2,2,24.0,22.0,70.0,1018.0,1017.0,4.0,6.0,0.0,1.0
1,14.4,14.4,0.0,5.468231522922462,7.6111775206611565,13,40.03523007167319,13,9,13.0,18.662656778887342,51.5391158755046,1009.7,1010.1,8.0,4.509930082924903,0.0,1.0
4,8.2,8.2,0.2,5.468231522922462,7.6111775206611565,8,41.0,12,8,22.0,17.0,51.0,1031.2,1030.1,4.4474612602152455,4.509930082924903,0.0,0.0
40,18.6,18.6,1.2,5.468231522922462,7.6111775206611565,8,46.0,3,12,20.0,9.0,65.0,1011.5,1016.1,4.4474612602152455,4.509930082924903,1.0,0.0
25,9.8,9.8,0.2,5.468231522922462,7.6111775206611565,13,50.0,3,3,24.0,17.0,63.0,1015.9,1010.3,4.4474612602152455,4.509930082924903,0.0,1.0
8,21.8,21.8,15.4,4.2,7.4,9,41.0,8,9,15.0,30.0,58.0,1016.8,1013.4,6.0,2.0,1.0,0.0
4,3.7,3.7,0.0,5.468231522922462,7.6111775206611565,12,39.0,3,11,11.0,22.0,27.0,1017.9,1013.7,4.4474612602152455,4.509930082924903,0.0,0.0
19,16.4,16.4,0.0,3.6,11.4,10,30.0,12,8,9.0,17.0,55.0,1010.4,1006.3,7.0,1.0,0.0,1.0
13,24.2,24.2,6.6,4.2,5.1,4,33.0,0,14,4.0,13.0,68.0,1012.2,1008.0,7.0,7.0,1.0,0.0
29,10.6,10.6,1.2,5.468231522922462,7.0,15,54.0,7,15,17.0,35.0,56.0,1016.9,1016.8,7.0,5.0,1.0,1.0
30,19.5,19.5,0.0,5.468231522922462,7.6111775206611565,0,33.0,9,4,2.0,13.0,41.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
40,4.1,4.1,18.6,5.468231522922462,7.6111775206611565,8,20.0,7,9,6.0,0.0,90.0,1027.7,1024.8,4.4474612602152455,4.509930082924903,1.0,1.0
32,7.0,7.0,0.0,6.0,11.6,15,35.0,8,12,9.0,17.0,51.0,1017.6,1016.1,2.0,1.0,0.0,0.0
22,6.8,6.8,0.0,5.6,6.6,12,37.0,15,12,17.0,17.0,37.0,1020.1,1018.1,8.0,5.0,0.0,0.0
44,12.2,12.2,0.0,3.8,8.2,11,33.0,10,8,7.0,15.0,57.0,1022.0,1021.1,7.0,5.0,0.0,0.0
26,11.1,11.1,0.0,5.468231522922462,7.6111775206611565,10,28.0,7,13,9.0,2.0,50.0,1019.3,1015.6,4.4474612602152455,4.509930082924903,0.0,0.0
19,8.2,8.2,2.2,2.6,2.4,7,33.0,6,7,13.0,20.0,43.0,1018.9,1017.3,7.0,7.0,1.0,0.0
42,10.8,10.8,0.0,9.6,12.1,5,31.0,0,0,20.0,11.0,25.0,1018.6,1015.2,1.0,1.0,0.0,0.0
3,12.7,12.7,0.0,8.6,11.3,0,33.0,6,8,2.0,11.0,17.0,1017.5,1013.2,1.0,3.0,0.0,0.0
5,8.6,8.6,0.0,5.468231522922462,7.6111775206611565,3,46.0,5,3,22.0,15.0,30.0,1023.3,1020.6,0.0,4.509930082924903,0.0,0.0
12,12.7,12.7,0.0,3.2,11.6,2,41.0,2,2,22.0,22.0,55.0,1013.7,1011.1,4.4474612602152455,4.509930082924903,0.0,0.0
4,7.7,7.7,0.0,5.468231522922462,7.6111775206611565,0,33.0,7,2,2.0,19.0,58.0,1021.0,1018.6,4.4474612602152455,4.509930082924903,0.0,0.0
8,18.6,18.6,0.0,9.0,6.0,10,35.0,8,4,13.0,13.0,54.0,1013.2,1009.9,8.0,8.0,0.0,1.0
21,3.0,3.0,0.0,5.4,7.6111775206611565,2,30.0,2,7,15.0,7.0,31.0,1028.7,1025.5,0.0,1.0,0.0,0.0
22,9.2,9.2,0.0,4.0,2.6,10,37.0,1,10,6.0,24.0,33.0,1017.8,1016.7,7.0,7.0,0.0,0.0
33,10.4,10.4,0.4,2.0,7.5,6,52.0,3,6,22.0,26.0,59.0,1011.6,1006.5,2.0,7.0,0.0,1.0
7,5.6,5.6,0.0,2.4,9.6,13,20.0,12,15,2.0,4.0,21.0,1022.2,1018.5,7.0,3.0,0.0,0.0
13,23.7,23.7,0.0,6.8,10.3,0,37.0,9,6,20.0,24.0,59.0,1013.3,1009.0,1.0,1.0,0.0,0.0
13,21.6,21.6,0.0,6.6,10.3,6,33.0,11,6,13.0,22.0,55.0,1014.8,1011.0,5.0,7.0,0.0,0.0
1,15.7,15.7,0.0,6.4,12.4,13,40.03523007167319,3,9,14.043425914971502,18.662656778887342,62.0,1005.5,1007.0,6.0,3.0,0.0,0.0
10,13.0,13.0,0.0,6.6,7.6111775206611565,10,33.0,9,11,15.0,19.0,38.0,1014.4,1011.8,0.0,1.0,0.0,0.0
2,8.3,8.3,0.0,5.468231522922462,7.6111775206611565,4,31.0,9,6,6.0,13.0,34.0,1026.8,1021.7,4.4474612602152455,4.509930082924903,0.0,0.0
42,15.0,15.0,0.0,8.4,10.7,1,39.0,4,4,24.0,17.0,35.0,1012.7,1009.4,3.0,7.0,0.0,0.0
6,4.6,4.6,1.0,0.4,7.6111775206611565,7,31.0,7,7,17.0,15.0,83.0,1008.5,1006.7,8.0,6.0,0.0,1.0
28,10.5,10.5,0.0,5.4,11.3,2,46.0,2,0,24.0,19.0,21.0,1022.6,1020.8,1.0,4.509930082924903,0.0,0.0
47,13.2,13.2,0.4,5.468231522922462,7.6111775206611565,13,67.0,3,4,20.0,41.0,76.0,1006.6,996.7,2.0,4.509930082924903,0.0,0.0
18,9.0,9.0,2.3609181499166656,2.8,0.0,10,46.0,8,10,20.0,28.0,74.0,1008.4,1011.8,4.4474612602152455,4.509930082924903,0.0,0.0
45,9.9,9.9,10.0,5.468231522922462,7.6111775206611565,0,31.0,4,0,2.0,17.0,64.0,1026.5,1022.7,8.0,7.0,1.0,0.0
20,7.1,7.1,0.0,1.6,4.0,11,24.0,10,11,6.0,13.0,59.0,1024.4,1022.8,7.0,7.0,0.0,0.0
0,14.0,14.0,3.2,3.0,1.6,7,59.0,3,6,24.0,35.0,77.0,1003.3,1003.7,4.4474612602152455,4.509930082924903,1.0,1.0
13,21.8,21.8,0.0,7.0,8.5,0,41.0,2,0,17.0,26.0,27.0,1013.5,1010.6,7.0,7.0,0.0,0.0
8,18.3,18.3,0.0,4.0,10.5,9,37.0,8,2,17.0,24.0,57.0,1018.3,1015.6,1.0,1.0,0.0,0.0
21,3.1,3.1,0.0,9.0,11.5,15,43.0,12,15,22.0,26.0,18.0,1015.1,1010.5,0.0,1.0,0.0,0.0
9,-5.0,-5.0,0.0,1.2,8.0,3,15.0,6,3,6.0,6.0,38.0,1030.4,1028.3,1.0,4.509930082924903,0.0,0.0
23,11.5,11.5,3.6,5.468231522922462,7.6111775206611565,1,46.0,0,1,6.0,11.0,62.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,1.0,0.0
17,7.5,7.5,0.8,5.468231522922462,7.6111775206611565,7,33.0,2,7,2.0,11.0,33.0,1017.6499397983052,1015.2558888309618,7.0,4.509930082924903,0.0,0.0
43,11.0,11.0,5.0,5.468231522922462,7.6111775206611565,11,48.0,11,11,17.0,22.0,74.0,1011.3,1014.6,4.4474612602152455,4.509930082924903,1.0,1.0
37,8.7,8.7,1.2,2.4,0.7,13,31.0,13,12,24.0,11.0,71.0,1032.5,1030.5,7.0,7.0,1.0,0.0
10,22.0,22.0,0.4,10.6,7.6111775206611565,14,37.0,0,9,17.0,6.0,40.0,1013.4,1011.3,8.0,8.0,0.0,1.0
23,7.8,7.8,0.0,5.468231522922462,7.6111775206611565,1,37.0,4,14,15.0,7.0,60.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
28,11.4,11.4,0.0,3.6,6.6,10,43.0,12,12,17.0,13.0,55.0,1022.2,1021.7,5.0,7.0,0.0,0.0
29,6.7,6.7,1.4,5.468231522922462,9.5,12,37.0,13,15,20.0,19.0,56.0,1020.5,1020.0,4.0,3.0,1.0,0.0
45,18.4,18.4,12.8,5.468231522922462,7.6111775206611565,10,50.0,15,10,11.0,24.0,63.0,1019.3,1018.0,8.0,2.0,1.0,0.0
20,18.7,18.7,0.0,4.0,4.6,3,33.0,3,6,0.0,17.0,25.0,1010.4,1007.6,7.0,6.0,0.0,0.0
1,12.0,12.0,5.8,5.468231522922462,7.6111775206611565,13,40.03523007167319,13,9,9.0,18.662656778887342,51.5391158755046,1001.5,1002.4,4.0,4.509930082924903,1.0,1.0
4,4.4,4.4,0.0,5.468231522922462,7.6111775206611565,12,41.0,15,12,17.0,20.0,41.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
7,17.8,17.8,0.0,6.2,5.5,10,26.0,11,8,9.0,9.0,58.0,1019.9,1017.0,3.0,6.0,0.0,0.0
29,17.2,17.2,0.0,5.468231522922462,13.2,0,52.0,9,9,20.0,19.0,17.0,1016.0,1013.6,0.0,4.509930082924903,0.0,0.0
23,-3.1,-3.1,0.0,5.468231522922462,7.6111775206611565,14,63.0,15,14,17.0,19.0,96.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,0.0
19,18.6,18.6,24.6,2.8,6.3,3,72.0,15,9,24.0,9.0,67.0,1002.4,1004.3,8.0,6.0,1.0,1.0
12,8.1,8.1,16.8,0.6,6.1,13,63.0,7,15,19.0,20.0,96.0,1006.3,1005.9,4.4474612602152455,4.509930082924903,1.0,1.0
32,4.3,4.3,0.0,2.0,5.5,7,41.0,4,7,13.0,24.0,59.0,1019.4,1017.0,3.0,7.0,0.0,1.0
43,6.7,6.7,2.3609181499166656,5.468231522922462,7.6111775206611565,11,33.0,12,12,13.0,11.0,66.0,1021.6,1021.9,4.4474612602152455,4.509930082924903,0.0,0.0
42,0.6,0.6,0.0,0.8,9.3,2,24.0,0,1,9.0,13.0,42.0,1035.8,1031.1,3.0,6.0,0.0,0.0
3,14.5,14.5,0.0,10.6,11.8,11,33.0,11,9,9.0,15.0,13.0,1010.6,1006.8,0.0,1.0,0.0,0.0
38,15.1,15.1,0.0,3.8,5.9,13,65.0,7,15,11.0,37.0,36.0,1012.7,1011.7,6.0,2.0,0.0,1.0
23,9.6,9.6,0.0,5.468231522922462,7.6111775206611565,0,35.0,2,11,6.0,2.0,81.0,1017.6499397983052,1015.2558888309618,4.4474612602152455,4.509930082924903,0.0,1.0
6,14.6,14.6,0.0,5.468231522922462,7.6111775206611565,14,50.0,4,12,13.0,28.0,32.0,1017.5,1014.2,4.4474612602152455,4.509930082924903,0.0,0.0
39,25.2,25.2,4.8,7.0,10.6,2,54.0,2,4,17.0,24.0,68.0,1013.0,1010.4,6.0,7.0,1.0,1.0
13,22.3,22.3,20.8,8.0,8.8,9,78.0,15,7,7.0,20.0,67.0,1011.3,1007.8,7.0,5.0,1.0,1.0
18,15.7,15.7,0.0,5.6,10.7,10,35.0,3,10,6.0,17.0,55.0,1025.2,1022.0,7.0,1.0,0.0,0.0
35,18.8,18.8,0.0,3.0,10.5,8,48.0,13,9,15.0,30.0,41.0,1005.0,1003.5,7.0,1.0,0.0,0.0
